order_id,customer_id,product_id,category,sub_category,region,shipping_mode,order_date,ship_date,quantity,sales,discount,profit,shipping_duration,order_year,order_month,order_quarter,profit_margin,is_high_value
ORD-35960,CUST-0149,PROD-0164,Office Supplies,Binders,South,Second Class,2023-12-14,2023-12-21,8,778.26,0.0,360.59,7,2023,12,4,0.46332845064631356,0
ORD-19146,CUST-0348,PROD-0019,Office Supplies,Paper,South,First Class,2023-07-24,2023-07-31,2,322.82,0.0,147.13,7,2023,7,3,0.45576482250170375,0
ORD-52752,CUST-0013,PROD-0108,Technology,Machines,North,First Class,2023-05-05,2023-05-11,6,164.33,0.0,79.12,6,2023,5,2,0.481470212377533,0
ORD-96543,CUST-0396,PROD-0123,Office Supplies,Art,East,Same Day,2023-11-17,2023-11-19,7,1222.29,0.0,604.6,2,2023,11,4,0.4946452969426241,1
ORD-41605,CUST-0007,PROD-0063,Furniture,Tables,West,Standard Class,2023-03-28,2023-04-01,4,296.09,0.0,141.99,4,2023,3,1,0.47955013678273506,0
ORD-90866,CUST-0312,PROD-0034,Furniture,Tables,West,Standard Class,2023-03-08,2023-03-10,10,467.59,0.0,278.27,2,2023,3,1,0.5951153788575462,0
ORD-74124,CUST-0170,PROD-0021,Technology,Phones,South,First Class,2023-11-06,2023-11-12,5,1476.06,0.3,98.16,6,2023,11,4,0.06650136173326288,1
ORD-85409,CUST-0212,PROD-0091,Furniture,Furnishings,East,Same Day,2023-05-21,2023-05-27,6,917.42,0.5,-168.11,6,2023,5,2,-0.18324213555405378,0
ORD-96419,CUST-0047,PROD-0195,Furniture,Chairs,South,Standard Class,2023-04-24,2023-04-26,10,234.7,0.3,49.86,2,2023,4,2,0.21244141457179377,0
ORD-32768,CUST-0369,PROD-0043,Technology,Accessories,East,First Class,2023-04-22,2023-04-24,2,1160.5,0.0,429.9,2,2023,4,2,0.3704437742352434,1
ORD-18034,CUST-0332,PROD-0013,Furniture,Tables,East,Same Day,2023-01-01,2023-01-03,1,1133.04,0.3,272.35,2,2023,1,1,0.24037103720963077,0
ORD-10228,CUST-0298,PROD-0087,Office Supplies,Storage,South,Standard Class,2023-03-28,2023-03-29,8,546.21,0.0,324.47,1,2023,3,1,0.594038922758646,0
ORD-32574,CUST-0167,PROD-0092,Furniture,Tables,North,Same Day,2023-01-04,2023-01-08,3,349.76,0.5,-47.72,4,2023,1,1,-0.13643641354071362,0
ORD-44822,CUST-0124,PROD-0135,Furniture,Bookcases,East,First Class,2023-09-10,2023-09-17,4,30.35,0.0,9.33,7,2023,9,3,0.3074135090609555,0
ORD-90721,CUST-0215,PROD-0034,Furniture,Furnishings,South,Standard Class,2023-01-18,2023-01-24,10,1482.7,0.2,423.18,6,2023,1,1,0.2854117488365819,1
ORD-40060,CUST-0477,PROD-0198,Office Supplies,Binders,East,First Class,2023-08-23,2023-08-29,4,918.68,0.2,233.59,6,2023,8,3,0.2542669917708016,0
ORD-43916,CUST-0282,PROD-0141,Technology,Accessories,North,Second Class,2023-03-16,2023-03-23,1,361.88,0.2,105.41,7,2023,3,1,0.29128440366972475,0
ORD-61507,CUST-0316,PROD-0080,Technology,Machines,South,Standard Class,2023-06-02,2023-06-03,2,367.2,0.3,48.37,1,2023,6,2,0.13172657952069716,0
ORD-83534,CUST-0159,PROD-0042,Office Supplies,Art,South,First Class,2023-08-25,2023-08-26,9,1392.51,0.1,325.42,1,2023,8,3,0.2336931153097644,1
ORD-34563,CUST-0275,PROD-0073,Technology,Machines,West,First Class,2023-09-14,2023-09-15,3,994.92,0.1,453.11,1,2023,9,3,0.45542355164234316,0
ORD-29919,CUST-0389,PROD-0014,Technology,Machines,North,Same Day,2023-05-17,2023-05-22,6,1069.47,0.1,421.81,5,2023,5,2,0.394410315389866,0
ORD-63123,CUST-0134,PROD-0139,Furniture,Chairs,South,First Class,2023-03-03,2023-03-08,8,42.09,0.3,7.99,5,2023,3,1,0.18983131385127108,0
ORD-15357,CUST-0372,PROD-0171,Office Supplies,Art,South,First Class,2023-12-08,2023-12-15,6,934.18,0.0,522.62,7,2023,12,4,0.5594425057269478,0
ORD-19057,CUST-0211,PROD-0148,Office Supplies,Paper,West,Standard Class,2023-04-27,2023-04-30,7,321.98,0.5,-61.61,3,2023,4,2,-0.19134728865146902,0
ORD-29178,CUST-0074,PROD-0070,Office Supplies,Art,West,First Class,2023-08-08,2023-08-11,6,629.09,0.1,188.94,3,2023,8,3,0.30033858430431254,0
ORD-96088,CUST-0231,PROD-0033,Technology,Machines,East,Standard Class,2023-09-03,2023-09-05,8,435.22,0.5,-28.22,2,2023,9,3,-0.06484077018519369,0
ORD-69685,CUST-0476,PROD-0153,Office Supplies,Binders,West,Standard Class,2023-06-30,2023-07-05,10,412.81,0.1,159.61,5,2023,6,2,0.3866427654368838,0
ORD-68953,CUST-0115,PROD-0081,Technology,Copiers,North,Same Day,2023-12-28,2024-01-02,5,1417.48,0.2,254.95,5,2023,12,4,0.17986144425318168,1
ORD-10354,CUST-0217,PROD-0186,Office Supplies,Storage,East,Standard Class,2023-11-08,2023-11-14,2,1031.74,0.2,403.44,6,2023,11,4,0.39102874755267797,0
ORD-93330,CUST-0260,PROD-0117,Office Supplies,Paper,North,Same Day,2023-02-03,2023-02-04,1,654.85,0.1,227.49,1,2023,2,1,0.34739253264106285,0
ORD-28980,CUST-0398,PROD-0050,Technology,Machines,West,Standard Class,2023-02-01,2023-02-08,9,812.55,0.0,418.15,7,2023,2,1,0.5146144852624454,0
ORD-49417,CUST-0278,PROD-0163,Office Supplies,Art,West,Second Class,2023-05-15,2023-05-16,2,286.83,0.5,13.67,1,2023,5,2,0.047658892026635986,0
ORD-28934,CUST-0307,PROD-0106,Technology,Copiers,North,First Class,2023-10-12,2023-10-14,2,721.52,0.0,272.34,2,2023,10,4,0.377453154451713,0
ORD-91824,CUST-0161,PROD-0037,Office Supplies,Paper,West,Same Day,2023-08-16,2023-08-21,3,333.59,0.5,-24.74,5,2023,8,3,-0.0741628945711802,0
ORD-73307,CUST-0166,PROD-0111,Office Supplies,Storage,West,Second Class,2023-10-27,2023-10-30,9,607.97,0.2,141.59,3,2023,10,4,0.23288978074576047,0
ORD-94090,CUST-0339,PROD-0136,Furniture,Bookcases,West,Standard Class,2023-02-11,2023-02-18,9,938.17,0.2,179.57,7,2023,2,1,0.19140454288668365,0
ORD-46993,CUST-0367,PROD-0133,Technology,Copiers,North,Same Day,2023-04-12,2023-04-14,8,951.71,0.2,305.96,2,2023,4,2,0.32148448582026035,0
ORD-68301,CUST-0079,PROD-0182,Furniture,Furnishings,South,First Class,2023-07-17,2023-07-23,9,181.99,0.2,69.21,6,2023,7,3,0.3802956206384966,0
ORD-96182,CUST-0375,PROD-0158,Technology,Copiers,East,Standard Class,2023-09-05,2023-09-11,7,217.42,0.5,-41.87,6,2023,9,3,-0.19257657989145432,0
ORD-33083,CUST-0486,PROD-0173,Office Supplies,Binders,North,Same Day,2023-06-07,2023-06-13,10,1482.13,0.1,425.38,6,2023,6,2,0.28700586318339144,1
ORD-63564,CUST-0093,PROD-0190,Furniture,Chairs,South,First Class,2023-05-24,2023-05-27,10,1382.71,0.0,528.67,3,2023,5,2,0.3823433691808116,1
ORD-41475,CUST-0347,PROD-0019,Furniture,Chairs,East,First Class,2023-02-11,2023-02-18,6,790.5,0.1,193.64,7,2023,2,1,0.24495888678051864,0
ORD-43453,CUST-0491,PROD-0199,Furniture,Chairs,East,First Class,2023-06-06,2023-06-08,9,1401.65,0.1,675.21,2,2023,6,2,0.48172510969214855,1
ORD-79102,CUST-0474,PROD-0187,Furniture,Tables,North,Second Class,2023-02-05,2023-02-06,4,391.76,0.0,192.77,1,2023,2,1,0.49206146620379826,0
ORD-49766,CUST-0385,PROD-0159,Office Supplies,Binders,South,Second Class,2023-10-24,2023-10-27,3,785.39,0.1,196.74,3,2023,10,4,0.25049975171570815,0
ORD-27754,CUST-0227,PROD-0016,Furniture,Chairs,West,Same Day,2023-11-28,2023-12-04,2,427.06,0.2,120.08,6,2023,11,4,0.2811782887650447,0
ORD-28717,CUST-0119,PROD-0102,Office Supplies,Paper,West,Standard Class,2023-05-01,2023-05-08,3,482.47,0.0,256.67,7,2023,5,2,0.5319916264223682,0
ORD-19113,CUST-0236,PROD-0168,Furniture,Tables,North,Standard Class,2023-08-23,2023-08-24,1,560.4,0.1,227.37,1,2023,8,3,0.40572805139186296,0
ORD-91482,CUST-0202,PROD-0004,Office Supplies,Paper,North,First Class,2023-08-30,2023-09-06,2,732.47,0.0,315.76,7,2023,8,3,0.43108932789056204,0
ORD-80520,CUST-0148,PROD-0005,Technology,Copiers,North,Second Class,2023-04-11,2023-04-12,6,271.67,0.0,101.27,1,2023,4,2,0.37276843228917433,0
ORD-89678,CUST-0418,PROD-0194,Office Supplies,Storage,North,Same Day,2023-09-25,2023-10-02,7,1087.25,0.1,252.13,7,2023,9,3,0.2318969878132904,0
ORD-62706,CUST-0356,PROD-0024,Furniture,Furnishings,South,Same Day,2023-10-12,2023-10-17,7,423.57,0.5,-6.68,5,2023,10,4,-0.015770710862431238,0
ORD-97092,CUST-0174,PROD-0166,Technology,Machines,East,Same Day,2023-10-22,2023-10-26,1,1153.21,0.2,139.33,4,2023,10,4,0.120819278362137,1
ORD-30973,CUST-0266,PROD-0090,Technology,Copiers,West,Second Class,2023-11-06,2023-11-08,9,951.4,0.0,419.97,2,2023,11,4,0.4414231658608367,0
ORD-71616,CUST-0494,PROD-0020,Technology,Accessories,West,First Class,2023-06-29,2023-07-06,5,302.86,0.0,160.6,7,2023,6,2,0.5302780162451297,0
ORD-25413,CUST-0048,PROD-0178,Technology,Copiers,North,Same Day,2023-05-27,2023-05-30,5,730.57,0.3,46.18,3,2023,5,2,0.0632109175027718,0
ORD-36844,CUST-0460,PROD-0147,Office Supplies,Paper,East,Same Day,2023-11-07,2023-11-13,2,46.79,0.0,17.81,6,2023,11,4,0.38063688822397945,0
ORD-39582,CUST-0425,PROD-0122,Office Supplies,Paper,West,Standard Class,2023-09-20,2023-09-23,1,258.02,0.2,72.34,3,2023,9,3,0.2803658631113867,0
ORD-16861,CUST-0400,PROD-0110,Furniture,Bookcases,North,First Class,2023-01-16,2023-01-22,6,732.15,0.2,107.59,6,2023,1,1,0.14695076145598582,0
ORD-95013,CUST-0045,PROD-0075,Technology,Copiers,South,Same Day,2023-01-12,2023-01-13,6,440.63,0.3,77.44,1,2023,1,1,0.17574836030229443,0
ORD-55566,CUST-0251,PROD-0072,Technology,Machines,North,Same Day,2023-06-07,2023-06-10,5,449.33,0.0,236.77,3,2023,6,2,0.5269401108316828,0
ORD-79082,CUST-0477,PROD-0140,Technology,Machines,South,First Class,2023-12-05,2023-12-08,6,234.05,0.0,108.14,3,2023,12,4,0.4620380260628071,0
ORD-42155,CUST-0275,PROD-0197,Technology,Copiers,North,Same Day,2023-09-03,2023-09-08,10,778.46,0.0,401.12,5,2023,9,3,0.5152737456002877,0
ORD-37374,CUST-0274,PROD-0178,Technology,Phones,North,Same Day,2023-04-21,2023-04-22,1,486.35,0.3,53.65,1,2023,4,2,0.11031150406086151,0
ORD-56121,CUST-0015,PROD-0119,Furniture,Chairs,East,Standard Class,2023-12-10,2023-12-13,9,654.91,0.2,239.8,3,2023,12,4,0.3661571819028569,0
ORD-96514,CUST-0223,PROD-0153,Technology,Copiers,South,First Class,2023-10-12,2023-10-14,2,104.19,0.0,60.85,2,2023,10,4,0.584029177464248,0
ORD-91419,CUST-0056,PROD-0030,Furniture,Tables,North,Same Day,2023-10-12,2023-10-15,1,869.47,0.3,41.73,3,2023,10,4,0.04799475542571911,0
ORD-46627,CUST-0237,PROD-0160,Technology,Accessories,West,Second Class,2023-07-20,2023-07-25,1,950.64,0.2,199.35,5,2023,7,3,0.20970083312294874,0
ORD-11831,CUST-0314,PROD-0110,Technology,Accessories,South,First Class,2023-03-17,2023-03-23,4,837.97,0.5,42.11,6,2023,3,1,0.05025239567048939,0
ORD-41417,CUST-0192,PROD-0055,Furniture,Bookcases,East,Same Day,2023-03-11,2023-03-15,1,513.13,0.0,191.74,4,2023,3,1,0.37366749166877794,0
ORD-51547,CUST-0015,PROD-0167,Technology,Copiers,South,Standard Class,2023-07-29,2023-08-03,7,552.72,0.2,138.79,5,2023,7,3,0.2511036329425387,0
ORD-73818,CUST-0483,PROD-0187,Furniture,Furnishings,North,First Class,2023-01-06,2023-01-11,5,1229.45,0.3,291.05,5,2023,1,1,0.23673187197527348,1
ORD-75069,CUST-0068,PROD-0001,Technology,Copiers,West,First Class,2023-03-08,2023-03-13,6,652.46,0.3,89.88,5,2023,3,1,0.13775557122275695,0
ORD-59276,CUST-0182,PROD-0113,Furniture,Tables,West,Same Day,2023-11-24,2023-11-25,7,1128.95,0.3,101.28,1,2023,11,4,0.08971167899375526,0
ORD-74784,CUST-0470,PROD-0092,Technology,Phones,South,Standard Class,2023-06-02,2023-06-08,1,400.92,0.3,55.22,6,2023,6,2,0.13773321360869997,0
ORD-21575,CUST-0182,PROD-0053,Technology,Machines,North,Standard Class,2023-07-04,2023-07-10,9,330.79,0.5,14.2,6,2023,7,3,0.042927537108135065,0
ORD-81018,CUST-0165,PROD-0168,Office Supplies,Art,South,Second Class,2023-06-18,2023-06-22,2,427.59,0.0,128.55,4,2023,6,2,0.30063846207815903,0
ORD-67866,CUST-0485,PROD-0134,Furniture,Tables,West,Same Day,2023-01-15,2023-01-16,9,1121.82,0.0,610.19,1,2023,1,1,0.5439286159990017,0
ORD-57049,CUST-0245,PROD-0174,Office Supplies,Paper,West,Second Class,2023-12-23,2023-12-29,4,974.15,0.1,443.4,6,2023,12,4,0.45516604219062773,0
ORD-98373,CUST-0372,PROD-0105,Office Supplies,Binders,West,Standard Class,2023-05-14,2023-05-21,3,505.53,0.3,148.42,7,2023,5,2,0.2935928629359286,0
ORD-99222,CUST-0346,PROD-0182,Technology,Phones,South,Second Class,2023-10-14,2023-10-19,9,137.95,0.5,-7.27,5,2023,10,4,-0.05270025371511417,0
ORD-48137,CUST-0121,PROD-0184,Technology,Machines,East,Second Class,2023-09-12,2023-09-18,5,1243.66,0.1,379.63,6,2023,9,3,0.30525223935802387,1
ORD-51280,CUST-0303,PROD-0091,Office Supplies,Paper,South,First Class,2023-10-13,2023-10-17,10,514.03,0.3,36.39,4,2023,10,4,0.07079353345135499,0
ORD-39114,CUST-0448,PROD-0189,Office Supplies,Binders,North,Standard Class,2023-08-11,2023-08-13,9,585.1,0.1,268.74,2,2023,8,3,0.4593061015211075,0
ORD-99573,CUST-0022,PROD-0011,Office Supplies,Storage,South,Second Class,2023-11-02,2023-11-03,2,319.37,0.5,-46.42,1,2023,11,4,-0.14534865516485582,0
ORD-56160,CUST-0435,PROD-0119,Technology,Machines,East,Standard Class,2023-05-13,2023-05-18,3,239.84,0.0,86.69,5,2023,5,2,0.361449299533022,0
ORD-12399,CUST-0094,PROD-0087,Office Supplies,Art,East,Second Class,2023-08-16,2023-08-18,10,1272.58,0.3,195.35,2,2023,8,3,0.153507048672775,1
ORD-32053,CUST-0328,PROD-0103,Technology,Machines,East,Standard Class,2023-03-11,2023-03-17,7,253.02,0.1,66.36,6,2023,3,1,0.26227175717334594,0
ORD-86926,CUST-0314,PROD-0029,Furniture,Tables,East,First Class,2023-10-20,2023-10-27,6,1421.69,0.1,537.15,7,2023,10,4,0.3778249829428356,1
ORD-25945,CUST-0239,PROD-0042,Technology,Copiers,North,First Class,2023-08-11,2023-08-17,8,935.07,0.3,112.22,6,2023,8,3,0.12001240548835915,0
ORD-36667,CUST-0243,PROD-0050,Furniture,Tables,North,Standard Class,2023-06-26,2023-07-02,3,718.16,0.2,76.79,6,2023,6,2,0.10692603319594521,0
ORD-71358,CUST-0145,PROD-0184,Office Supplies,Paper,North,Second Class,2023-05-21,2023-05-26,8,810.21,0.0,399.26,5,2023,5,2,0.492785820959998,0
ORD-85294,CUST-0052,PROD-0139,Furniture,Bookcases,North,Standard Class,2023-02-01,2023-02-08,3,526.28,0.1,116.48,7,2023,2,1,0.2213270502394163,0
ORD-69888,CUST-0262,PROD-0040,Furniture,Furnishings,South,Standard Class,2023-04-19,2023-04-20,3,251.66,0.0,78.78,1,2023,4,2,0.313041405070333,0
ORD-69340,CUST-0389,PROD-0063,Office Supplies,Art,East,Standard Class,2023-07-07,2023-07-13,4,317.47,0.5,7.67,6,2023,7,3,0.024159763127224617,0
ORD-10022,CUST-0411,PROD-0025,Furniture,Bookcases,West,Second Class,2023-12-07,2023-12-08,7,1403.49,0.3,44.7,1,2023,12,4,0.031849175982728774,1
ORD-39988,CUST-0102,PROD-0128,Technology,Copiers,East,Second Class,2023-02-06,2023-02-07,3,1070.85,0.5,-213.16,1,2023,2,1,-0.19905682401830324,0
ORD-19122,CUST-0417,PROD-0188,Furniture,Furnishings,East,Second Class,2023-10-03,2023-10-04,10,1216.59,0.5,46.61,1,2023,10,4,0.03831200322212085,1
ORD-31856,CUST-0448,PROD-0006,Furniture,Chairs,East,First Class,2023-12-17,2023-12-20,1,137.79,0.0,64.58,3,2023,12,4,0.46868422962479134,0
ORD-88897,CUST-0474,PROD-0131,Office Supplies,Storage,East,Standard Class,2023-06-03,2023-06-07,1,36.93,0.2,12.74,4,2023,6,2,0.34497698348226374,0
ORD-52264,CUST-0417,PROD-0012,Technology,Copiers,West,Second Class,2023-11-09,2023-11-10,8,1034.8,0.3,110.21,1,2023,11,4,0.1065036722071898,0
ORD-14882,CUST-0308,PROD-0046,Technology,Accessories,West,Standard Class,2023-12-25,2023-12-28,5,737.51,0.2,79.82,3,2023,12,4,0.10822904096215644,0
ORD-92571,CUST-0010,PROD-0108,Furniture,Chairs,East,Same Day,2023-11-12,2023-11-16,6,209.43,0.0,89.37,4,2023,11,4,0.42672969488611945,0
ORD-83064,CUST-0127,PROD-0019,Office Supplies,Paper,South,Second Class,2023-10-31,2023-11-05,3,226.06,0.0,100.68,5,2023,10,4,0.4453684862425905,0
ORD-88352,CUST-0275,PROD-0115,Technology,Phones,West,First Class,2023-12-16,2023-12-19,5,417.56,0.0,200.96,3,2023,12,4,0.48127215250502925,0
ORD-63920,CUST-0043,PROD-0056,Furniture,Chairs,South,Second Class,2023-01-16,2023-01-23,9,1010.37,0.3,159.16,7,2023,1,1,0.15752645070617693,0
ORD-52364,CUST-0116,PROD-0032,Furniture,Chairs,South,Same Day,2023-11-22,2023-11-25,4,853.51,0.3,73.25,3,2023,11,4,0.08582207589834917,0
ORD-25183,CUST-0439,PROD-0145,Technology,Copiers,East,Second Class,2023-06-11,2023-06-16,5,1378.51,0.0,657.46,5,2023,6,2,0.4769352416739814,1
ORD-17180,CUST-0296,PROD-0172,Furniture,Tables,West,Second Class,2023-09-14,2023-09-20,7,107.99,0.0,53.33,6,2023,9,3,0.4938420224094824,0
ORD-87998,CUST-0098,PROD-0049,Office Supplies,Binders,North,First Class,2023-01-26,2023-02-02,7,1160.22,0.0,418.37,7,2023,1,1,0.36059540431987036,1
ORD-11749,CUST-0165,PROD-0055,Office Supplies,Art,East,First Class,2023-10-12,2023-10-13,4,390.39,0.2,95.9,1,2023,10,4,0.24565178411332259,0
ORD-68582,CUST-0476,PROD-0082,Technology,Accessories,South,Same Day,2023-07-12,2023-07-13,1,330.52,0.0,187.11,1,2023,7,3,0.566107951107346,0
ORD-78742,CUST-0212,PROD-0045,Technology,Machines,North,First Class,2023-07-10,2023-07-17,6,117.42,0.0,39.46,7,2023,7,3,0.33605859308465336,0
ORD-92506,CUST-0301,PROD-0159,Furniture,Tables,East,First Class,2023-12-07,2023-12-11,5,971.49,0.2,166.03,4,2023,12,4,0.17090242822880317,0
ORD-12168,CUST-0244,PROD-0006,Technology,Machines,East,Same Day,2023-03-31,2023-04-01,6,551.79,0.0,250.79,1,2023,3,1,0.45450261874988673,0
ORD-43556,CUST-0079,PROD-0029,Furniture,Chairs,East,Same Day,2023-07-01,2023-07-08,10,1182.17,0.1,550.43,7,2023,7,3,0.46560985306681774,1
ORD-84448,CUST-0374,PROD-0004,Furniture,Bookcases,East,Standard Class,2023-08-11,2023-08-14,5,1083.88,0.2,262.48,3,2023,8,3,0.24216702956046793,0
ORD-29201,CUST-0312,PROD-0038,Furniture,Chairs,West,Same Day,2023-07-26,2023-07-27,2,1302.05,0.2,179.88,1,2023,7,3,0.13815137667524288,1
ORD-11749,CUST-0225,PROD-0069,Office Supplies,Paper,North,Same Day,2023-02-16,2023-02-21,1,246.27,0.0,80.27,5,2023,2,1,0.3259430706135542,0
ORD-25056,CUST-0192,PROD-0095,Furniture,Furnishings,West,Second Class,2023-04-06,2023-04-07,7,309.18,0.3,18.53,1,2023,4,2,0.05993272527330358,0
ORD-30621,CUST-0321,PROD-0066,Office Supplies,Art,East,Second Class,2023-01-15,2023-01-19,7,1475.27,0.1,535.6,4,2023,1,1,0.3630521870572844,1
ORD-77123,CUST-0296,PROD-0025,Furniture,Bookcases,South,Same Day,2023-09-09,2023-09-12,2,1296.42,0.0,653.74,3,2023,9,3,0.5042655929405594,1
ORD-75552,CUST-0011,PROD-0128,Office Supplies,Art,South,First Class,2023-02-28,2023-03-02,1,1175.89,0.2,208.13,2,2023,2,1,0.17699784843820424,1
ORD-64206,CUST-0007,PROD-0003,Technology,Machines,East,First Class,2023-05-04,2023-05-06,4,213.96,0.3,57.18,2,2023,5,2,0.26724621424565337,0
ORD-47769,CUST-0069,PROD-0164,Technology,Machines,North,Same Day,2023-10-29,2023-10-31,10,505.48,0.3,107.41,2,2023,10,4,0.21249109757062593,0
ORD-11955,CUST-0450,PROD-0124,Technology,Machines,West,Same Day,2023-01-06,2023-01-11,1,380.7,0.1,177.78,5,2023,1,1,0.4669818754925138,0
ORD-45303,CUST-0306,PROD-0014,Office Supplies,Binders,South,First Class,2023-02-19,2023-02-21,10,308.79,0.2,55.02,2,2023,2,1,0.17817934518604878,0
ORD-56626,CUST-0358,PROD-0122,Technology,Phones,West,First Class,2023-02-15,2023-02-16,6,1259.51,0.5,-30.03,1,2023,2,1,-0.02384260545767799,1
ORD-64072,CUST-0351,PROD-0045,Technology,Copiers,East,First Class,2023-07-27,2023-07-29,1,1186.23,0.5,-15.4,2,2023,7,3,-0.012982305286495873,1
ORD-20172,CUST-0258,PROD-0015,Technology,Phones,South,Same Day,2023-10-25,2023-11-01,5,253.31,0.0,100.71,7,2023,10,4,0.3975760925348387,0
ORD-47043,CUST-0004,PROD-0188,Furniture,Bookcases,West,Second Class,2023-07-10,2023-07-11,6,1261.35,0.5,-26.0,1,2023,7,3,-0.020612835454076984,1
ORD-78173,CUST-0116,PROD-0041,Technology,Phones,North,First Class,2023-09-17,2023-09-23,1,920.68,0.0,329.05,6,2023,9,3,0.35739887908936874,0
ORD-83869,CUST-0044,PROD-0120,Furniture,Chairs,North,First Class,2023-09-07,2023-09-11,2,695.7,0.1,263.45,4,2023,9,3,0.3786833405203392,0
ORD-77993,CUST-0169,PROD-0163,Office Supplies,Storage,West,Same Day,2023-03-04,2023-03-06,2,1072.64,0.2,199.16,2,2023,3,1,0.18567273269689735,0
ORD-47075,CUST-0373,PROD-0067,Furniture,Chairs,East,Same Day,2023-07-04,2023-07-08,5,337.22,0.2,44.61,4,2023,7,3,0.13228752743016428,0
ORD-54027,CUST-0496,PROD-0154,Office Supplies,Binders,East,Standard Class,2023-04-21,2023-04-23,9,1186.88,0.0,532.05,2,2023,4,2,0.4482761526017794,1
ORD-11851,CUST-0402,PROD-0025,Technology,Machines,East,Second Class,2023-12-08,2023-12-11,6,682.21,0.0,342.86,3,2023,12,4,0.5025725216575542,0
ORD-61187,CUST-0135,PROD-0009,Furniture,Chairs,East,Standard Class,2023-04-12,2023-04-13,1,411.75,0.5,-4.73,1,2023,4,2,-0.01148755312689739,0
ORD-75318,CUST-0160,PROD-0015,Office Supplies,Art,East,Same Day,2023-05-09,2023-05-12,5,1195.54,0.0,490.08,3,2023,5,2,0.4099235491911605,1
ORD-85364,CUST-0029,PROD-0061,Office Supplies,Binders,West,Second Class,2023-02-20,2023-02-22,10,397.79,0.0,170.3,2,2023,2,1,0.4281153372382413,0
ORD-27221,CUST-0208,PROD-0198,Technology,Accessories,West,Standard Class,2023-12-02,2023-12-03,10,536.2,0.0,286.61,1,2023,12,4,0.534520701230884,0
ORD-99497,CUST-0311,PROD-0022,Office Supplies,Binders,South,First Class,2023-08-14,2023-08-20,7,166.28,0.3,37.19,6,2023,8,3,0.2236588886216021,0
ORD-29827,CUST-0178,PROD-0179,Technology,Phones,West,Second Class,2023-04-03,2023-04-05,4,197.76,0.1,68.78,2,2023,4,2,0.34779530744336573,0
ORD-21473,CUST-0485,PROD-0179,Technology,Accessories,West,Second Class,2023-09-09,2023-09-10,4,451.19,0.0,186.38,1,2023,9,3,0.41308539639619674,0
ORD-25371,CUST-0374,PROD-0138,Technology,Machines,East,Second Class,2023-04-28,2023-05-02,3,964.95,0.2,109.28,4,2023,4,2,0.11324939116016373,0
ORD-44959,CUST-0267,PROD-0187,Technology,Copiers,South,Standard Class,2023-09-03,2023-09-09,9,1314.25,0.1,603.96,6,2023,9,3,0.45954727030625836,1
ORD-72793,CUST-0222,PROD-0075,Technology,Machines,West,Second Class,2023-03-05,2023-03-10,3,616.15,0.2,118.86,5,2023,3,1,0.19290757120830967,0
ORD-97216,CUST-0394,PROD-0091,Office Supplies,Storage,South,Same Day,2023-12-26,2024-01-01,5,257.9,0.3,73.5,6,2023,12,4,0.2849941837921675,0
ORD-94378,CUST-0028,PROD-0058,Office Supplies,Paper,West,Standard Class,2023-01-22,2023-01-24,9,141.4,0.0,44.73,2,2023,1,1,0.3163366336633663,0
ORD-74213,CUST-0018,PROD-0077,Technology,Machines,West,Same Day,2023-04-28,2023-05-02,5,775.44,0.1,356.16,4,2023,4,2,0.45930052615289385,0
ORD-70678,CUST-0373,PROD-0001,Technology,Phones,West,First Class,2023-10-17,2023-10-24,8,1156.67,0.0,475.93,7,2023,10,4,0.41146567300958786,1
ORD-64557,CUST-0348,PROD-0059,Technology,Copiers,South,Second Class,2023-09-21,2023-09-22,1,1249.3,0.2,320.31,1,2023,9,3,0.25639157928439926,1
ORD-86260,CUST-0203,PROD-0169,Furniture,Furnishings,West,Second Class,2023-02-03,2023-02-09,7,589.41,0.0,282.01,6,2023,2,1,0.47846151235981743,0
ORD-81847,CUST-0174,PROD-0141,Office Supplies,Art,East,Second Class,2023-12-07,2023-12-09,5,525.03,0.1,147.03,2,2023,12,4,0.2800411405062568,0
ORD-76464,CUST-0262,PROD-0104,Furniture,Bookcases,South,Same Day,2023-10-14,2023-10-20,5,487.94,0.0,231.74,6,2023,10,4,0.4749354428823216,0
