Order_ID,Customer_ID,Product_ID,Category,Sub_Category,Region,Shipping_Mode,Order_Date,Ship_Date,Quantity,Sales,Discount,Profit
ORD-47287,CUST-0369,PROD-0163,Office Supplies,Art,South,Same Day,2023-03-20,2023-03-27,10,209.25,0.5,5.53
ORD-53607,CUST-0023,PROD-0163,Technology,Phones,South,Second Class,2023-05-12,2023-05-17,7,821.82,0.5,-159.14
ORD-86017,CUST-0168,PROD-0007,Office Supplies,Binders,North,Second Class,2023-09-18,2023-09-23,10,399.73,0.1,119.69
ORD-86539,CUST-0143,PROD-0189,Office Supplies,Storage,South,Second Class,2023-05-31,2023-06-04,3,994.9,0.0,510.73
ORD-42860,CUST-0403,PROD-0079,Technology,Phones,West,Second Class,2023-07-30,2023-08-01,10,400.55,0.0,127.22
ORD-60367,CUST-0167,PROD-0026,Furniture,Bookcases,East,Second Class,2023-08-04,2023-08-10,6,737.79,0.3,206.24
ORD-48326,CUST-0379,PROD-0082,Technology,Machines,South,Same Day,2023-06-02,2023-06-06,6,1299.59,0.3,151.91
ORD-13262,CUST-0129,PROD-0061,Technology,Copiers,East,First Class,2023-02-09,2023-02-11,10,164.92,0.2,31.19
ORD-90930,CUST-0486,PROD-0128,Furniture,Bookcases,South,First Class,2023-09-07,2023-09-11,8,1345.28,0.0,505.12
ORD-67841,CUST-0378,PROD-0032,Furniture,Bookcases,South,First Class,2023-05-12,2023-05-13,3,1493.39,0.0,574.99
ORD-79082,CUST-0347,PROD-0054,Furniture,Chairs,South,Second Class,2023-09-01,2023-09-03,3,359.78,0.2,45.29
ORD-15710,CUST-0228,PROD-0077,Technology,Copiers,East,First Class,2023-09-02,2023-09-03,1,1286.73,0.0,709.81
ORD-88087,CUST-0470,PROD-0155,Office Supplies,Storage,West,First Class,2023-04-26,2023-04-29,3,163.52,0.0,72.06
ORD-79395,CUST-0097,PROD-0164,Furniture,Bookcases,East,First Class,2023-08-01,2023-08-03,3,1422.3,0.3,169.13
ORD-58438,CUST-0451,PROD-0026,Office Supplies,Paper,East,Standard Class,2023-09-28,2023-09-29,2,1202.53,0.3,136.96
ORD-33769,CUST-0288,PROD-0031,Furniture,Tables,East,First Class,2023-11-25,2023-11-26,7,397.71,0.0,160.12
ORD-87100,CUST-0382,PROD-0168,Furniture,Bookcases,South,Second Class,2023-04-11,2023-04-13,5,854.48,0.2,159.2
ORD-88091,CUST-0228,PROD-0033,Office Supplies,Paper,East,Standard Class,2023-10-17,2023-10-23,4,294.16,0.0,152.05
ORD-35686,CUST-0424,PROD-0161,Technology,Phones,North,Same Day,2023-04-26,2023-04-27,7,305.22,0.0,156.27
ORD-39807,CUST-0002,PROD-0169,Office Supplies,Storage,South,Second Class,2023-05-11,2023-05-15,9,373.89,0.3,29.53
ORD-73693,CUST-0061,PROD-0035,Technology,Accessories,East,Same Day,2023-11-14,2023-11-21,9,1414.8,0.2,169.26
ORD-20238,CUST-0026,PROD-0038,Furniture,Chairs,South,Same Day,2023-03-25,2023-03-28,5,984.15,0.1,439.97
ORD-14891,CUST-0226,PROD-0099,Office Supplies,Paper,East,First Class,2023-10-04,2023-10-06,2,153.24,0.3,24.66
ORD-76418,CUST-0296,PROD-0092,Technology,Copiers,West,Second Class,2023-01-29,2023-01-30,9,91.51,0.1,38.18
ORD-12731,CUST-0385,PROD-0037,Furniture,Furnishings,West,Standard Class,2023-03-01,2023-03-07,3,348.96,0.2,125.18
ORD-71780,CUST-0189,PROD-0024,Technology,Phones,North,First Class,2023-07-17,2023-07-24,7,1130.59,0.1,405.38
ORD-50927,CUST-0123,PROD-0150,Furniture,Tables,East,Same Day,2023-11-24,2023-12-01,2,1122.73,0.3,246.05
ORD-57985,CUST-0258,PROD-0020,Furniture,Tables,North,First Class,2023-02-24,2023-02-26,10,1211.3,0.3,305.63
ORD-63352,CUST-0100,PROD-0122,Technology,Machines,North,Standard Class,2023-03-13,2023-03-18,9,1402.66,0.5,-226.04
ORD-21328,CUST-0027,PROD-0040,Furniture,Tables,South,Same Day,2023-01-13,2023-01-16,1,587.72,0.2,116.36
ORD-83006,CUST-0371,PROD-0045,Office Supplies,Art,South,First Class,2023-10-22,2023-10-24,6,436.4,0.2,130.48
ORD-98133,CUST-0143,PROD-0127,Furniture,Tables,North,Same Day,2023-11-05,2023-11-06,5,568.46,0.3,8.16
ORD-17019,CUST-0106,PROD-0099,Furniture,Tables,East,Second Class,2023-03-23,2023-03-30,4,672.63,0.1,248.14
ORD-69230,CUST-0444,PROD-0099,Office Supplies,Binders,South,Same Day,2023-12-24,2023-12-28,7,129.34,0.1,39.68
ORD-87075,CUST-0007,PROD-0072,Furniture,Bookcases,South,First Class,2023-05-31,2023-06-06,3,1044.28,0.1,334.99
ORD-65938,CUST-0134,PROD-0038,Furniture,Bookcases,West,Standard Class,2023-07-12,2023-07-15,4,733.78,0.3,34.79
ORD-95852,CUST-0475,PROD-0102,Technology,Accessories,East,Same Day,2023-04-24,2023-04-25,2,653.73,0.0,323.99
ORD-54986,CUST-0121,PROD-0145,Office Supplies,Art,South,Standard Class,2023-02-19,2023-02-26,6,434.34,0.0,227.37
ORD-22240,CUST-0178,PROD-0006,Office Supplies,Art,South,Same Day,2023-11-09,2023-11-16,1,1061.55,0.2,157.83
ORD-13506,CUST-0272,PROD-0132,Technology,Machines,East,Second Class,2023-09-15,2023-09-21,4,652.19,0.1,274.65
ORD-83641,CUST-0230,PROD-0096,Office Supplies,Storage,West,Second Class,2023-03-10,2023-03-13,5,1384.52,0.5,-102.83
ORD-17579,CUST-0375,PROD-0197,Furniture,Tables,West,First Class,2023-09-02,2023-09-05,7,782.39,0.3,4.8
ORD-98066,CUST-0271,PROD-0084,Technology,Copiers,West,Same Day,2023-04-03,2023-04-10,6,364.2,0.3,97.57
ORD-79460,CUST-0003,PROD-0140,Furniture,Furnishings,East,Second Class,2023-02-25,2023-02-26,10,1356.43,0.5,-232.87
ORD-30807,CUST-0412,PROD-0073,Furniture,Furnishings,North,First Class,2023-08-26,2023-08-29,3,340.22,0.0,202.06
ORD-11106,CUST-0371,PROD-0038,Office Supplies,Art,West,First Class,2023-06-12,2023-06-13,9,1273.94,0.1,464.07
ORD-58003,CUST-0105,PROD-0047,Technology,Accessories,West,Standard Class,2023-04-24,2023-04-30,1,116.35,0.1,30.01
ORD-45860,CUST-0405,PROD-0028,Office Supplies,Storage,South,Second Class,2023-02-06,2023-02-12,1,332.76,0.2,100.35
ORD-11862,CUST-0199,PROD-0146,Office Supplies,Binders,South,Second Class,2023-01-21,2023-01-22,2,694.97,0.0,232.54
ORD-42561,CUST-0487,PROD-0181,Furniture,Chairs,West,Standard Class,2023-09-28,2023-10-01,7,1253.59,0.3,354.61
ORD-70982,CUST-0244,PROD-0179,Technology,Copiers,South,Standard Class,2023-08-02,2023-08-09,10,1196.09,0.2,354.63
ORD-32202,CUST-0252,PROD-0080,Furniture,Chairs,North,Standard Class,2023-01-09,2023-01-13,10,1369.91,0.2,354.54
ORD-16755,CUST-0001,PROD-0153,Office Supplies,Storage,North,Standard Class,2023-09-20,2023-09-22,3,568.18,0.5,-60.64
ORD-62196,CUST-0196,PROD-0191,Technology,Phones,West,Standard Class,2023-01-02,2023-01-07,6,1183.94,0.2,459.01
ORD-75487,CUST-0032,PROD-0006,Technology,Phones,South,First Class,2023-03-09,2023-03-15,2,270.53,0.2,62.8
ORD-38596,CUST-0448,PROD-0158,Technology,Machines,North,Standard Class,2023-03-04,2023-03-11,2,1146.83,0.3,31.42
ORD-59650,CUST-0290,PROD-0051,Furniture,Chairs,North,Same Day,2023-08-26,2023-08-30,10,786.88,0.2,115.73
ORD-15199,CUST-0430,PROD-0029,Furniture,Bookcases,North,Standard Class,2023-08-06,2023-08-08,3,846.79,0.5,46.11
ORD-24689,CUST-0291,PROD-0098,Furniture,Tables,East,Same Day,2023-03-04,2023-03-08,8,235.86,0.0,77.96
ORD-73528,CUST-0011,PROD-0040,Furniture,Bookcases,East,Same Day,2023-06-11,2023-06-14,1,1458.65,0.5,25.34
ORD-30536,CUST-0462,PROD-0184,Technology,Accessories,East,Second Class,2023-11-22,2023-11-27,1,510.38,0.2,59.07
ORD-90961,CUST-0429,PROD-0085,Technology,Accessories,East,First Class,2023-05-09,2023-05-15,3,640.02,0.0,198.75
ORD-33519,CUST-0117,PROD-0030,Office Supplies,Storage,East,Second Class,2023-09-15,2023-09-19,8,1415.68,0.5,-266.87
ORD-30137,CUST-0002,PROD-0040,Technology,Copiers,North,First Class,2023-11-12,2023-11-19,3,41.23,0.0,15.11
ORD-64436,CUST-0231,PROD-0109,Office Supplies,Storage,East,Second Class,2023-09-23,2023-09-25,3,775.22,0.2,181.1
ORD-75404,CUST-0467,PROD-0050,Office Supplies,Paper,North,Second Class,2023-11-10,2023-11-14,4,66.31,0.3,1.7
ORD-64711,CUST-0201,PROD-0115,Furniture,Tables,West,Standard Class,2023-11-20,2023-11-22,10,1276.52,0.5,8.21
ORD-89946,CUST-0307,PROD-0018,Office Supplies,Paper,East,Same Day,2023-03-04,2023-03-08,5,1236.17,0.3,249.34
ORD-43689,CUST-0426,PROD-0083,Office Supplies,Art,East,Same Day,2023-06-26,2023-06-30,8,1081.11,0.0,569.17
ORD-93005,CUST-0231,PROD-0029,Furniture,Tables,East,First Class,2023-08-27,2023-09-01,10,333.61,0.0,148.01
ORD-70851,CUST-0395,PROD-0056,Technology,Accessories,West,Same Day,2023-08-07,2023-08-10,5,1139.15,0.3,125.91
ORD-26789,CUST-0256,PROD-0079,Office Supplies,Art,West,Second Class,2023-06-25,2023-07-01,5,978.51,0.0,325.19
ORD-13941,CUST-0369,PROD-0008,Technology,Phones,East,First Class,2023-07-16,2023-07-20,6,1140.07,0.3,241.51
ORD-36377,CUST-0284,PROD-0142,Technology,Accessories,South,First Class,2023-06-06,2023-06-13,6,1090.4,0.0,540.04
ORD-64687,CUST-0264,PROD-0042,Technology,Copiers,East,Same Day,2023-12-10,2023-12-13,5,915.09,0.5,50.67
ORD-10694,CUST-0499,PROD-0057,Office Supplies,Paper,North,First Class,2023-04-30,2023-05-07,8,965.47,0.0,349.79
ORD-20222,CUST-0461,PROD-0094,Office Supplies,Storage,West,Standard Class,2023-02-20,2023-02-23,2,190.5,0.0,93.95
ORD-79248,CUST-0056,PROD-0163,Furniture,Tables,South,Standard Class,2023-07-01,2023-07-03,10,424.52,0.3,118.02
ORD-56948,CUST-0280,PROD-0119,Office Supplies,Storage,East,Standard Class,2023-10-23,2023-10-30,2,577.03,0.3,95.47
ORD-93569,CUST-0187,PROD-0006,Furniture,Furnishings,South,Standard Class,2023-07-09,2023-07-10,1,990.19,0.3,131.7
ORD-22121,CUST-0032,PROD-0008,Office Supplies,Art,East,First Class,2023-01-08,2023-01-09,3,699.96,0.0,390.93
ORD-11853,CUST-0347,PROD-0097,Furniture,Furnishings,East,First Class,2023-08-17,2023-08-23,7,950.19,0.3,282.63
ORD-92955,CUST-0270,PROD-0045,Furniture,Tables,South,Same Day,2023-08-16,2023-08-20,4,1048.56,0.0,601.54
ORD-42307,CUST-0041,PROD-0192,Technology,Copiers,East,First Class,2023-11-02,2023-11-07,8,1488.9,0.1,695.86
ORD-34372,CUST-0222,PROD-0185,Furniture,Tables,South,Standard Class,2023-07-12,2023-07-18,5,1101.19,0.0,567.79
ORD-36050,CUST-0260,PROD-0188,Technology,Phones,West,Same Day,2023-06-03,2023-06-09,3,1041.98,0.5,-81.82
ORD-51022,CUST-0466,PROD-0080,Technology,Machines,East,Same Day,2023-05-13,2023-05-15,9,1189.93,0.1,420.56
ORD-54046,CUST-0069,PROD-0131,Office Supplies,Storage,South,Second Class,2023-06-20,2023-06-27,10,698.21,0.3,93.03
ORD-87280,CUST-0279,PROD-0046,Technology,Machines,East,Second Class,2023-12-21,2023-12-24,1,1097.56,0.1,498.94
ORD-12795,CUST-0005,PROD-0029,Furniture,Furnishings,North,Standard Class,2023-08-31,2023-09-04,9,496.15,0.1,192.74
ORD-84169,CUST-0379,PROD-0167,Technology,Machines,West,Same Day,2023-07-16,2023-07-18,7,899.94,0.0,476.0
ORD-54355,CUST-0411,PROD-0062,Office Supplies,Paper,North,First Class,2023-12-02,2023-12-05,6,1414.64,0.3,282.36
ORD-96345,CUST-0094,PROD-0164,Furniture,Furnishings,South,Same Day,2023-09-07,2023-09-13,4,176.16,0.1,79.72
ORD-57467,CUST-0272,PROD-0185,Furniture,Chairs,North,First Class,2023-02-18,2023-02-24,2,112.52,0.1,52.14
ORD-41144,CUST-0342,PROD-0053,Furniture,Tables,West,First Class,2023-05-31,2023-06-07,10,955.33,0.0,476.64
ORD-54537,CUST-0220,PROD-0149,Furniture,Bookcases,South,Same Day,2023-10-08,2023-10-12,2,697.26,0.0,370.04
ORD-99665,CUST-0453,PROD-0156,Technology,Machines,North,Standard Class,2023-06-29,2023-07-06,5,817.01,0.0,409.13
ORD-30846,CUST-0370,PROD-0124,Technology,Copiers,East,First Class,2023-12-11,2023-12-18,4,1286.34,0.2,482.72
ORD-30212,CUST-0001,PROD-0165,Office Supplies,Binders,West,Same Day,2023-10-13,2023-10-16,3,1006.63,0.2,257.27
ORD-23487,CUST-0162,PROD-0057,Furniture,Furnishings,South,Standard Class,2023-12-21,2023-12-26,8,1294.76,0.5,-237.53
ORD-14735,CUST-0424,PROD-0099,Furniture,Chairs,South,Second Class,2023-07-22,2023-07-27,6,856.75,0.1,353.5
ORD-65098,CUST-0147,PROD-0147,Technology,Accessories,North,Standard Class,2023-02-14,2023-02-17,7,1140.04,0.5,-71.34
ORD-50917,CUST-0494,PROD-0008,Technology,Copiers,South,Standard Class,2023-09-23,2023-09-24,7,1080.52,0.5,-146.4
ORD-42181,CUST-0385,PROD-0105,Technology,Accessories,South,Second Class,2023-03-04,2023-03-09,6,1303.11,0.0,549.38
ORD-21661,CUST-0219,PROD-0091,Furniture,Chairs,South,Standard Class,2023-08-14,2023-08-20,4,1203.27,0.3,16.33
ORD-20293,CUST-0332,PROD-0172,Furniture,Bookcases,East,Second Class,2023-06-07,2023-06-14,4,63.89,0.2,13.18
ORD-54161,CUST-0418,PROD-0173,Furniture,Furnishings,West,Second Class,2023-03-04,2023-03-10,5,1350.07,0.5,-199.15
ORD-55394,CUST-0445,PROD-0026,Office Supplies,Binders,North,Same Day,2023-05-06,2023-05-08,3,1330.76,0.0,455.37
ORD-41748,CUST-0362,PROD-0111,Technology,Phones,East,Same Day,2023-06-30,2023-07-04,9,1224.18,0.2,168.41
ORD-69403,CUST-0030,PROD-0048,Furniture,Chairs,West,Same Day,2023-08-07,2023-08-11,1,1405.79,0.3,151.51
ORD-56808,CUST-0010,PROD-0132,Furniture,Tables,West,Standard Class,2023-01-25,2023-01-29,9,932.1,0.1,369.26
ORD-37418,CUST-0070,PROD-0099,Furniture,Furnishings,East,Standard Class,2023-11-29,2023-12-05,5,114.88,0.5,2.11
ORD-98391,CUST-0386,PROD-0067,Technology,Copiers,East,First Class,2023-06-12,2023-06-17,7,94.12,0.0,31.57
ORD-82374,CUST-0338,PROD-0176,Technology,Phones,West,Standard Class,2023-07-18,2023-07-24,4,806.12,0.3,212.39
ORD-38249,CUST-0364,PROD-0174,Office Supplies,Binders,West,Standard Class,2023-10-17,2023-10-18,9,896.77,0.0,387.67
ORD-23865,CUST-0489,PROD-0157,Office Supplies,Storage,South,Standard Class,2023-07-31,2023-08-03,1,164.04,0.3,2.21
ORD-70995,CUST-0378,PROD-0093,Furniture,Furnishings,North,Standard Class,2023-09-19,2023-09-20,9,657.94,0.2,128.23
ORD-51865,CUST-0384,PROD-0033,Technology,Copiers,South,Second Class,2023-11-02,2023-11-09,2,514.01,0.5,-28.53
ORD-39470,CUST-0087,PROD-0131,Technology,Copiers,West,Second Class,2023-02-11,2023-02-15,8,317.36,0.0,182.47
ORD-90516,CUST-0394,PROD-0118,Furniture,Tables,North,First Class,2023-06-16,2023-06-18,8,1021.02,0.2,163.33
ORD-55171,CUST-0176,PROD-0158,Technology,Copiers,West,Second Class,2023-02-02,2023-02-03,9,1319.66,0.1,486.71
ORD-65556,CUST-0321,PROD-0199,Furniture,Chairs,West,First Class,2023-11-02,2023-11-03,8,270.87,0.0,100.17
ORD-43008,CUST-0274,PROD-0178,Technology,Copiers,South,Standard Class,2023-04-10,2023-04-13,2,366.72,0.1,180.78
ORD-36435,CUST-0146,PROD-0103,Technology,Copiers,East,Same Day,2023-11-21,2023-11-26,8,502.13,0.1,153.79
ORD-48767,CUST-0220,PROD-0180,Furniture,Bookcases,East,First Class,2023-02-28,2023-03-05,8,342.15,0.3,34.95
ORD-23858,CUST-0389,PROD-0033,Furniture,Bookcases,West,Same Day,2023-05-24,2023-05-31,1,1351.8,0.1,652.34
ORD-18535,CUST-0175,PROD-0017,Technology,Machines,West,Second Class,2023-01-28,2023-02-02,7,498.36,0.2,106.7
ORD-66207,CUST-0354,PROD-0191,Technology,Copiers,East,Second Class,2023-09-03,2023-09-07,2,358.14,0.0,197.12
ORD-41241,CUST-0329,PROD-0133,Office Supplies,Binders,East,Standard Class,2023-01-14,2023-01-18,6,1169.27,0.0,487.28
ORD-91365,CUST-0484,PROD-0115,Furniture,Furnishings,East,Same Day,2023-03-22,2023-03-28,1,1317.51,0.2,277.29
ORD-40973,CUST-0457,PROD-0156,Technology,Accessories,West,Same Day,2023-12-15,2023-12-19,8,398.77,0.0,235.26
ORD-99613,CUST-0287,PROD-0065,Technology,Copiers,North,Standard Class,2023-09-24,2023-09-26,1,1355.12,0.0,540.18
ORD-46092,CUST-0019,PROD-0160,Office Supplies,Binders,East,First Class,2023-09-02,2023-09-08,2,1380.87,0.2,470.28
ORD-27722,CUST-0418,PROD-0014,Technology,Phones,North,Same Day,2023-07-23,2023-07-27,5,1353.68,0.5,-10.68
ORD-75740,CUST-0478,PROD-0069,Furniture,Furnishings,West,Second Class,2023-06-29,2023-07-06,9,946.07,0.5,-44.92
ORD-56598,CUST-0239,PROD-0180,Office Supplies,Storage,North,Standard Class,2023-05-30,2023-06-06,10,148.17,0.3,7.0
ORD-64622,CUST-0035,PROD-0166,Office Supplies,Paper,West,First Class,2023-04-26,2023-05-02,10,1208.49,0.0,717.57
ORD-95104,CUST-0493,PROD-0186,Office Supplies,Binders,South,Same Day,2023-12-10,2023-12-15,7,600.87,0.2,142.65
ORD-96544,CUST-0311,PROD-0147,Office Supplies,Art,South,Standard Class,2023-01-11,2023-01-13,3,1414.26,0.1,681.47
ORD-39925,CUST-0026,PROD-0082,Technology,Machines,North,Standard Class,2023-05-20,2023-05-27,3,78.22,0.2,7.88
ORD-59010,CUST-0433,PROD-0025,Technology,Accessories,East,First Class,2023-10-16,2023-10-19,10,572.87,0.2,220.03
ORD-92633,CUST-0386,PROD-0146,Furniture,Chairs,North,Second Class,2023-11-20,2023-11-26,10,263.59,0.5,-20.34
ORD-17043,CUST-0155,PROD-0198,Furniture,Tables,West,Same Day,2023-07-23,2023-07-24,3,1048.24,0.3,173.39
ORD-74345,CUST-0193,PROD-0039,Technology,Accessories,East,Second Class,2023-11-20,2023-11-23,7,1130.91,0.1,320.75
ORD-25793,CUST-0177,PROD-0190,Technology,Accessories,East,Second Class,2023-05-06,2023-05-07,3,1307.81,0.0,772.18
ORD-53485,CUST-0296,PROD-0011,Furniture,Chairs,North,First Class,2023-05-24,2023-05-25,8,67.38,0.2,12.47
ORD-34028,CUST-0453,PROD-0063,Furniture,Tables,South,Standard Class,2023-04-15,2023-04-18,3,480.76,0.1,112.82
ORD-67649,CUST-0064,PROD-0132,Office Supplies,Storage,West,First Class,2023-02-08,2023-02-15,8,1179.82,0.2,257.6
ORD-96418,CUST-0418,PROD-0188,Office Supplies,Art,South,First Class,2023-02-20,2023-02-21,2,752.62,0.2,99.57
ORD-81038,CUST-0393,PROD-0035,Technology,Machines,North,Same Day,2023-06-22,2023-06-23,8,1032.11,0.2,339.79
ORD-39479,CUST-0074,PROD-0071,Office Supplies,Paper,East,Same Day,2023-02-11,2023-02-16,7,1054.66,0.5,4.54
ORD-89997,CUST-0203,PROD-0101,Technology,Copiers,North,Second Class,2023-06-29,2023-07-03,1,1483.83,0.1,329.7
ORD-79637,CUST-0462,PROD-0177,Furniture,Furnishings,South,First Class,2023-08-15,2023-08-20,6,1050.52,0.2,274.45
ORD-98616,CUST-0453,PROD-0119,Technology,Accessories,North,First Class,2023-12-22,2023-12-28,10,1185.84,0.2,339.26
ORD-72688,CUST-0001,PROD-0171,Furniture,Chairs,North,First Class,2023-03-29,2023-04-04,8,874.58,0.2,146.53
ORD-46260,CUST-0157,PROD-0087,Technology,Copiers,East,First Class,2023-01-01,2023-01-07,1,344.73,0.3,52.02
ORD-93509,CUST-0387,PROD-0011,Furniture,Bookcases,West,Second Class,2023-10-16,2023-10-19,10,149.77,0.3,26.3
ORD-94611,CUST-0376,PROD-0078,Office Supplies,Storage,East,First Class,2023-12-24,2023-12-26,1,330.09,0.3,85.04
ORD-59556,CUST-0284,PROD-0104,Office Supplies,Storage,North,First Class,2023-08-29,2023-09-01,6,1455.76,0.5,-200.55
ORD-79638,CUST-0189,PROD-0074,Furniture,Furnishings,West,Second Class,2023-04-20,2023-04-21,10,232.1,0.5,-43.17
ORD-47731,CUST-0106,PROD-0005,Office Supplies,Paper,South,First Class,2023-03-18,2023-03-20,6,1468.13,0.1,725.67
ORD-19964,CUST-0071,PROD-0042,Furniture,Furnishings,East,First Class,2023-12-21,2023-12-28,6,1101.76,0.0,472.0
ORD-51313,CUST-0190,PROD-0190,Office Supplies,Storage,South,Standard Class,2023-05-27,2023-06-03,10,243.02,0.2,66.45
ORD-29069,CUST-0414,PROD-0169,Furniture,Furnishings,West,Same Day,2023-01-02,2023-01-04,9,245.29,0.5,-46.61
ORD-17784,CUST-0247,PROD-0018,Technology,Phones,South,Second Class,2023-06-11,2023-06-16,9,1021.92,0.2,325.12
ORD-92439,CUST-0236,PROD-0168,Office Supplies,Binders,West,Same Day,2023-11-05,2023-11-07,4,1138.66,0.3,80.0
ORD-42213,CUST-0259,PROD-0051,Office Supplies,Binders,West,Same Day,2023-10-11,2023-10-16,4,836.52,0.2,203.61
ORD-79379,CUST-0077,PROD-0089,Office Supplies,Paper,West,First Class,2023-10-13,2023-10-20,7,1450.81,0.0,473.96
ORD-59662,CUST-0179,PROD-0047,Office Supplies,Binders,South,Second Class,2023-01-20,2023-01-24,10,1254.04,0.5,-106.23
ORD-72904,CUST-0279,PROD-0126,Technology,Machines,South,Standard Class,2023-10-24,2023-10-29,9,57.1,0.3,12.75
ORD-88227,CUST-0207,PROD-0008,Office Supplies,Binders,South,Second Class,2023-04-01,2023-04-06,10,1092.55,0.0,478.15
ORD-70777,CUST-0079,PROD-0185,Technology,Copiers,West,First Class,2023-10-01,2023-10-02,1,685.29,0.2,180.18
ORD-68232,CUST-0413,PROD-0199,Office Supplies,Storage,West,First Class,2023-12-26,2023-12-31,8,131.35,0.0,40.06
ORD-15951,CUST-0184,PROD-0167,Office Supplies,Storage,East,Same Day,2023-09-14,2023-09-21,10,1344.15,0.0,718.9
ORD-57389,CUST-0111,PROD-0178,Furniture,Bookcases,North,Same Day,2023-03-22,2023-03-25,3,594.11,0.0,230.07
ORD-41668,CUST-0078,PROD-0072,Office Supplies,Storage,West,First Class,2023-07-19,2023-07-22,2,801.66,0.1,213.26
ORD-24552,CUST-0315,PROD-0138,Furniture,Furnishings,North,First Class,2023-03-14,2023-03-19,5,51.73,0.0,16.38
ORD-71938,CUST-0094,PROD-0068,Furniture,Furnishings,South,Second Class,2023-09-01,2023-09-08,3,1215.84,0.5,-133.61
ORD-52310,CUST-0018,PROD-0003,Furniture,Tables,East,First Class,2023-09-18,2023-09-24,6,796.51,0.0,471.45
ORD-91515,CUST-0416,PROD-0151,Office Supplies,Storage,West,First Class,2023-12-24,2023-12-27,6,1041.33,0.1,500.42
ORD-45033,CUST-0316,PROD-0008,Furniture,Furnishings,South,Second Class,2023-11-07,2023-11-11,6,424.36,0.1,91.07
ORD-52151,CUST-0121,PROD-0098,Furniture,Furnishings,North,Standard Class,2023-09-07,2023-09-11,10,915.7,0.2,240.87
ORD-29595,CUST-0083,PROD-0037,Office Supplies,Storage,East,Same Day,2023-12-12,2023-12-13,6,1402.8,0.0,441.96
ORD-11373,CUST-0076,PROD-0128,Technology,Accessories,West,Second Class,2023-01-31,2023-02-07,8,1266.71,0.3,201.27
ORD-67264,CUST-0356,PROD-0145,Technology,Phones,East,Standard Class,2023-05-10,2023-05-13,4,1308.84,0.2,268.67
ORD-98800,CUST-0006,PROD-0030,Furniture,Chairs,South,Standard Class,2023-09-12,2023-09-15,1,100.9,0.2,21.84
ORD-90973,CUST-0351,PROD-0021,Furniture,Bookcases,East,First Class,2023-10-27,2023-11-02,3,1300.13,0.1,550.16
ORD-56651,CUST-0484,PROD-0112,Furniture,Tables,South,First Class,2023-03-07,2023-03-08,5,1119.74,0.3,4.83
ORD-50519,CUST-0144,PROD-0197,Technology,Accessories,East,Standard Class,2023-08-17,2023-08-21,10,907.55,0.0,289.21
ORD-41256,CUST-0283,PROD-0021,Furniture,Furnishings,East,Standard Class,2023-09-04,2023-09-05,6,1112.25,0.5,-143.66
ORD-88346,CUST-0190,PROD-0182,Technology,Phones,West,First Class,2023-07-30,2023-07-31,2,1215.59,0.3,54.12
ORD-48177,CUST-0022,PROD-0181,Office Supplies,Paper,North,Same Day,2023-04-08,2023-04-09,7,875.3,0.3,202.4
ORD-79516,CUST-0075,PROD-0018,Furniture,Bookcases,South,Same Day,2023-09-23,2023-09-28,10,1141.41,0.3,206.64
ORD-76232,CUST-0296,PROD-0061,Technology,Accessories,East,Standard Class,2023-07-04,2023-07-06,2,763.64,0.0,384.78
ORD-16840,CUST-0287,PROD-0049,Office Supplies,Paper,North,First Class,2023-12-01,2023-12-05,1,408.76,0.5,-26.12
ORD-79244,CUST-0291,PROD-0108,Furniture,Bookcases,North,Second Class,2023-05-20,2023-05-21,10,1313.36,0.3,22.16
ORD-66081,CUST-0181,PROD-0079,Furniture,Chairs,South,Same Day,2023-11-25,2023-12-02,1,1037.25,0.1,439.75
ORD-69946,CUST-0157,PROD-0136,Furniture,Chairs,East,Same Day,2023-07-14,2023-07-16,4,60.62,0.5,5.2
ORD-58696,CUST-0201,PROD-0002,Office Supplies,Art,East,Same Day,2023-02-25,2023-02-28,1,1291.41,0.0,449.39
ORD-98183,CUST-0399,PROD-0186,Technology,Machines,North,Same Day,2023-07-22,2023-07-28,6,1292.44,0.2,192.7
